fund_id,fund_name,amc_id,category_id,risk_rating_id,benchmark_id,inception_date
22329,Fund 8,3,1,1,4,1991-03-20
22330,Fund 50,7,5,2,3,2018-02-06
22331,Fund 175,6,4,4,5,2020-11-14
22332,Fund 177,5,5,3,2,1997-06-18
22333,Fund 165,3,5,1,1,2015-01-11
22334,Fund 17,5,4,2,2,2018-03-10
22335,Fund 62,7,1,4,3,2001-11-16
22336,Fund 54,5,3,4,1,2007-02-12
22337,Fund 74,5,5,4,5,2010-07-04
22338,Fund 195,8,2,2,1,2000-10-13
22339,Fund 62,3,4,1,1,2012-03-15
22340,Fund 14,2,4,3,5,2008-10-26
22341,Fund 100,4,6,1,5,1995-04-09
22342,Fund 136,8,4,4,1,2002-07-23
22343,Fund 152,6,3,3,1,1995-06-15
22344,Fund 89,5,1,2,4,2013-09-08
22345,Fund 28,7,4,3,5,1999-01-17
22346,Fund 93,8,4,3,3,2009-11-09
22347,Fund 98,6,6,2,1,2017-03-02
22348,Fund 175,7,2,4,3,2009-07-01
22349,Fund 143,3,2,3,1,2013-08-09
22350,Fund 131,4,1,3,3,2019-01-25
22351,Fund 186,2,1,1,1,1999-10-04
22352,Fund 97,2,3,4,1,2012-09-09
22353,Fund 93,8,5,3,1,1995-04-07
22354,Fund 138,1,1,4,3,1995-01-27
22355,Fund 113,4,1,4,2,1990-08-23
22356,Fund 136,2,3,3,4,1996-10-09
22357,Fund 195,3,3,2,4,2001-12-25
22358,Fund 200,8,6,1,2,2022-11-14
22359,Fund 166,6,3,4,1,2016-04-14
22360,Fund 90,5,3,4,1,2014-04-16
22361,Fund 192,5,4,4,5,1998-07-22
22362,Fund 45,1,5,3,4,1993-02-18
22363,Fund 184,5,2,4,4,1993-01-20
22364,Fund 84,6,2,3,5,1994-03-03
22365,Fund 115,5,2,1,4,2012-01-21
22366,Fund 88,6,4,2,3,2016-01-01
22367,Fund 92,8,5,4,2,2020-06-28
22368,Fund 109,6,2,1,4,2002-12-17
22369,Fund 89,1,2,4,2,2017-05-06
22370,Fund 78,6,3,1,3,1999-10-17
22371,Fund 108,5,2,1,3,2007-01-15
22372,Fund 98,8,6,1,4,2014-01-15
22373,Fund 34,1,3,1,4,2003-07-17
22374,Fund 110,5,6,1,1,2011-02-27
22375,Fund 42,1,4,4,4,2005-09-04
22376,Fund 108,3,1,3,5,2005-03-24
22377,Fund 122,8,1,3,4,2013-08-26
22378,Fund 148,4,5,4,5,2022-07-14
22379,Fund 151,2,1,3,3,2007-05-02
22380,Fund 131,1,2,1,1,2008-05-01
22381,Fund 193,4,6,1,3,2020-07-14
22382,Fund 116,1,2,3,1,2022-07-02
22383,Fund 161,2,3,4,5,1995-04-15
22384,Fund 78,5,4,3,2,2014-07-21
22385,Fund 152,1,1,4,4,2006-07-06
22386,Fund 155,1,4,3,2,2010-04-12
22387,Fund 137,3,2,1,2,2010-03-12
22388,Fund 91,6,2,2,1,1999-01-03
22389,Fund 98,8,6,1,2,2022-06-01
22390,Fund 167,3,1,2,5,2001-11-04
22391,Fund 77,7,5,2,4,2020-02-16
22392,Fund 103,1,6,4,3,2012-11-19
22393,Fund 99,1,3,4,3,1998-08-27
22394,Fund 80,4,5,4,4,2006-03-11
22395,Fund 178,6,6,1,4,2011-07-23
22396,Fund 101,5,1,1,5,1997-03-08
22397,Fund 141,2,6,2,4,2005-10-26
22398,Fund 194,3,6,3,1,2007-08-12
22399,Fund 180,8,1,2,4,2007-11-02
22400,Fund 98,6,5,2,2,2022-01-22
22401,Fund 121,7,3,2,5,1998-08-03
22402,Fund 64,8,5,3,3,2018-02-14
22403,Fund 104,1,6,1,5,2016-12-13
22404,Fund 37,3,3,4,4,2019-09-07
22405,Fund 79,4,3,2,2,2020-08-27
22406,Fund 193,7,2,2,3,2011-06-15
22407,Fund 136,6,1,4,3,1996-06-20
22408,Fund 191,2,3,1,1,2007-01-27
22409,Fund 1,5,6,2,2,1995-10-17
22410,Fund 169,8,4,2,4,2003-12-08
22411,Fund 88,8,4,3,3,2015-01-27
22412,Fund 144,2,6,1,2,2007-03-28
22413,Fund 157,7,5,4,4,2011-07-07
22414,Fund 134,6,2,1,1,2007-11-04
22415,Fund 159,4,6,4,5,2022-09-07
22416,Fund 57,1,2,2,3,2017-01-28
22417,Fund 173,8,4,2,1,2008-01-25
22418,Fund 99,7,2,4,1,1993-04-15
22419,Fund 59,8,2,3,1,2013-04-04
22420,Fund 126,8,4,2,4,2009-09-14
22421,Fund 72,5,3,2,4,2005-05-19
22422,Fund 199,7,5,1,4,1991-04-25
22423,Fund 102,1,4,3,5,2018-03-24
22424,Fund 120,1,4,4,2,2019-11-04
22425,Fund 108,3,6,1,4,2009-07-27
22426,Fund 23,1,1,1,3,2013-09-06
22427,Fund 77,2,2,3,3,1993-11-09
22428,Fund 3,1,2,3,5,2015-05-25
22429,Fund 25,2,5,2,2,2013-02-10
22430,Fund 98,4,4,1,3,2014-02-03
22431,Fund 178,4,1,1,5,2011-01-27
22432,Fund 182,2,5,2,5,2009-03-13
22433,Fund 49,4,6,2,4,2012-09-15
22434,Fund 73,6,3,3,3,2022-10-21
22435,Fund 80,4,6,1,1,2007-06-24
22436,Fund 187,5,5,3,2,2007-05-02
22437,Fund 189,4,1,1,2,1990-09-02
22438,Fund 27,6,1,1,2,1991-10-03
22439,Fund 148,4,6,3,5,1999-05-14
22440,Fund 136,5,5,2,3,1993-12-27
22441,Fund 92,1,5,2,2,2016-04-05
22442,Fund 66,5,4,3,4,1992-11-28
22443,Fund 82,4,3,4,2,2007-11-15
22444,Fund 179,2,3,3,2,1999-01-18
22445,Fund 35,5,4,3,2,2018-04-22
22446,Fund 68,2,6,3,2,1993-06-22
22447,Fund 101,1,3,2,4,2002-11-09
22448,Fund 149,1,1,2,1,2002-01-18
22449,Fund 74,6,3,3,3,1993-01-17
22450,Fund 5,5,2,3,2,2008-10-05
22451,Fund 170,6,3,1,3,1993-05-17
22452,Fund 101,6,5,4,4,2005-03-09
22453,Fund 148,8,3,3,5,2005-02-07
22454,Fund 184,4,1,2,1,2008-09-27
22455,Fund 183,5,5,2,4,2000-05-02
22456,Fund 194,1,5,3,3,1994-02-09
22457,Fund 139,8,5,1,4,1990-11-03
22458,Fund 151,1,6,3,5,2022-04-08
22459,Fund 176,4,5,2,4,2008-05-12
22460,Fund 129,4,6,3,5,1990-10-17
22461,Fund 172,6,3,2,1,2006-02-15
22462,Fund 9,5,5,1,5,2008-11-15
22463,Fund 155,7,6,1,2,2006-01-09
22464,Fund 111,3,1,1,3,2012-04-22
22465,Fund 108,2,1,3,4,2006-08-26
22466,Fund 33,7,5,2,3,2018-09-23
22467,Fund 99,1,6,1,2,1997-07-07
22468,Fund 49,3,2,1,4,2022-06-21
22469,Fund 158,1,1,1,5,1990-06-19
22470,Fund 21,3,1,1,2,1990-06-10
22471,Fund 6,4,4,4,2,1992-12-23
22472,Fund 14,5,3,2,5,2021-10-15
22473,Fund 197,4,5,3,3,2009-04-28
22474,Fund 188,7,2,2,1,2022-05-10
22475,Fund 55,3,2,4,5,1996-01-13
22476,Fund 104,8,1,4,2,2017-02-09
22477,Fund 68,8,3,3,1,2017-01-26
22478,Fund 83,4,3,1,5,2015-07-24
22479,Fund 140,3,4,4,5,1997-05-27
22480,Fund 142,6,4,1,4,2016-10-08
22481,Fund 181,2,4,4,2,2001-06-16
22482,Fund 173,2,5,3,4,1996-06-02
22483,Fund 26,7,4,4,2,2013-08-21
22484,Fund 18,6,2,4,1,2019-10-10
22485,Fund 108,6,1,3,4,1998-08-04
22486,Fund 107,3,5,3,5,2003-01-10
22487,Fund 149,7,1,3,2,2009-05-20
22488,Fund 148,7,5,2,5,1990-11-15
22489,Fund 76,3,3,4,1,1996-01-19
22490,Fund 156,8,3,1,5,2006-11-08
22491,Fund 71,1,2,4,3,2010-04-11
22492,Fund 30,6,4,2,1,2020-03-08
22493,Fund 181,7,4,1,2,2020-11-28
22494,Fund 71,8,4,1,3,2022-08-17
22495,Fund 126,6,3,3,4,2018-02-25
22496,Fund 136,5,5,2,3,1996-11-01
22497,Fund 60,1,1,1,2,1994-08-24
22498,Fund 85,2,3,4,2,2001-08-16
22499,Fund 139,4,2,3,4,2021-05-14
22500,Fund 181,2,2,2,3,1995-12-14
22501,Fund 109,7,5,4,5,2009-01-22
22502,Fund 197,7,6,2,5,2016-11-07
22503,Fund 80,1,5,1,1,2005-10-21
22504,Fund 128,1,1,1,1,2017-02-26
22505,Fund 21,8,4,1,1,2010-10-03
22506,Fund 32,3,6,2,1,2012-06-17
22507,Fund 112,8,6,4,2,2002-04-23
22508,Fund 110,1,4,1,3,1997-09-11
22509,Fund 99,3,3,1,3,2014-06-13
22510,Fund 115,5,5,3,4,1995-09-04
22511,Fund 104,5,4,3,2,2006-02-08
22512,Fund 33,8,5,3,5,2009-05-18
22513,Fund 2,7,5,1,2,1999-10-14
22514,Fund 177,8,3,1,1,2021-01-07
22515,Fund 63,8,4,4,5,2012-08-03
22516,Fund 164,6,2,3,2,1998-02-21
22517,Fund 35,2,1,2,5,1995-08-09
22518,Fund 26,5,2,3,4,1994-02-19
22519,Fund 35,3,4,3,4,2021-03-16
22520,Fund 150,2,4,4,2,2004-12-14
22521,Fund 129,2,6,1,3,2002-03-26
22522,Fund 178,2,5,2,1,1999-03-12
22523,Fund 153,4,6,3,4,2022-02-28
22524,Fund 44,6,3,3,2,2014-11-17
22525,Fund 115,5,5,2,4,1991-04-01
22526,Fund 51,6,1,1,2,2007-02-26
22527,Fund 199,1,3,3,2,1990-05-14
22528,Fund 30,3,5,1,1,1998-10-18
22529,Fund 147,7,1,3,3,1994-07-22
22530,Fund 131,6,6,3,5,2011-09-15
22531,Fund 33,3,2,3,3,1995-03-21
22532,Fund 115,2,2,2,4,2017-11-03
22533,Fund 96,2,5,4,1,2019-06-17
22534,Fund 140,7,6,1,3,1999-06-09
22535,Fund 101,2,6,2,5,2012-07-05
22536,Fund 70,4,3,4,4,2011-02-12
22537,Fund 54,7,3,2,4,2015-03-16
22538,Fund 149,6,5,4,3,2014-02-21
22539,Fund 185,8,3,2,4,1996-02-18
22540,Fund 8,8,2,1,4,2020-09-15
22541,Fund 95,8,1,1,3,2005-10-08
22542,Fund 3,1,3,3,3,2006-07-06
22543,Fund 191,3,6,2,4,1997-01-12
22544,Fund 197,7,4,4,5,2003-06-13
22545,Fund 127,7,2,3,1,2017-08-01
22546,Fund 47,8,3,1,4,2009-04-24
22547,Fund 188,1,4,1,3,2010-11-08
22548,Fund 144,2,3,3,5,2014-10-22
22549,Fund 2,7,3,1,5,2007-03-02
22550,Fund 166,3,4,3,3,1995-05-14
22551,Fund 97,8,4,4,5,1990-10-22
22552,Fund 36,6,4,4,1,2001-02-14
22553,Fund 5,6,3,2,4,2018-09-25
22554,Fund 18,4,5,1,3,1994-11-28
22555,Fund 67,3,1,1,1,2022-12-04
22556,Fund 169,8,4,4,5,2021-10-21
22557,Fund 145,4,6,1,4,1992-12-13
22558,Fund 130,2,4,3,1,1991-03-09
22559,Fund 103,1,2,4,3,2019-12-06
22560,Fund 122,2,1,3,5,2001-09-27
22561,Fund 150,6,6,4,4,2011-08-03
22562,Fund 189,2,4,2,2,2021-10-10
22563,Fund 10,8,1,2,5,2003-02-14
22564,Fund 176,2,5,1,5,2012-06-28
22565,Fund 81,5,4,1,3,2016-04-23
22566,Fund 3,7,6,4,2,2006-10-03
22567,Fund 193,7,1,2,3,2010-11-19
22568,Fund 54,3,1,3,2,1997-11-15
22569,Fund 31,1,4,2,2,2004-11-03
22570,Fund 107,1,3,3,4,2016-09-17
22571,Fund 196,2,1,1,3,2021-10-02
22572,Fund 95,8,2,2,4,2011-06-07
22573,Fund 106,4,4,3,2,2013-12-09
22574,Fund 72,2,4,2,1,2015-08-21
22575,Fund 115,5,4,2,5,2010-07-21
22576,Fund 139,6,6,1,1,2002-04-27
22577,Fund 147,6,6,1,3,2007-01-19
22578,Fund 66,7,1,3,3,2016-04-18
22579,Fund 75,5,3,3,1,2021-01-21
22580,Fund 153,5,5,3,5,1999-06-24
22581,Fund 145,7,1,3,2,2020-03-10
22582,Fund 170,8,5,3,3,1992-08-27
22583,Fund 62,3,3,4,1,1999-12-06
22584,Fund 80,3,1,4,3,1990-08-02
22585,Fund 132,4,4,1,1,2019-02-03
22586,Fund 188,3,6,1,4,1999-06-28
22587,Fund 185,1,5,3,2,2019-09-07
22588,Fund 154,8,3,3,1,2004-01-25
22589,Fund 43,8,6,4,2,1992-12-10
22590,Fund 153,8,5,2,5,1997-07-02
22591,Fund 151,5,1,1,3,2022-10-24
22592,Fund 167,8,3,1,4,2000-06-07
22593,Fund 59,5,4,1,4,1996-09-13
22594,Fund 60,3,6,3,5,2021-12-28
22595,Fund 14,2,4,4,1,2012-07-10
22596,Fund 193,8,2,2,5,1993-06-17
22597,Fund 191,3,1,1,1,1992-06-22
22598,Fund 164,2,6,2,1,2008-01-12
22599,Fund 80,4,3,2,3,1991-11-03
22600,Fund 4,7,4,3,2,2009-08-27
22601,Fund 44,8,3,2,4,2016-10-18
22602,Fund 14,7,2,4,4,2002-09-14
22603,Fund 125,1,6,3,4,2003-02-15
22604,Fund 135,5,1,3,2,2016-06-09
22605,Fund 129,1,5,2,4,2004-02-14
22606,Fund 77,7,3,1,1,2014-10-27
22607,Fund 33,2,4,3,2,2011-08-23
22608,Fund 5,8,1,1,3,2021-05-17
22609,Fund 147,4,5,1,5,2003-03-22
22610,Fund 132,3,3,2,1,2020-03-04
22611,Fund 63,7,3,4,2,1994-07-20
22612,Fund 43,4,2,4,5,2022-05-26
22613,Fund 122,6,1,3,3,1990-12-25
22614,Fund 180,5,2,4,3,2017-09-19
22615,Fund 172,6,5,2,4,2002-09-18
22616,Fund 55,2,6,3,1,1990-04-18
22617,Fund 89,3,2,2,5,2021-08-21
22618,Fund 66,7,4,3,1,1994-12-17
22619,Fund 17,5,4,1,2,2022-08-26
22620,Fund 38,5,2,2,3,2019-12-04
22621,Fund 156,5,5,4,3,2004-04-26
22622,Fund 161,5,1,2,3,2020-12-18
22623,Fund 134,3,2,3,5,2018-10-17
22624,Fund 16,6,1,4,3,2000-06-15
22625,Fund 18,8,1,2,2,2006-11-06
22626,Fund 137,1,5,1,2,2014-01-19
22627,Fund 139,3,1,1,3,2000-10-03
22628,Fund 68,1,5,4,5,2013-02-03
22629,Fund 98,8,1,3,2,2020-12-25
22630,Fund 43,7,2,1,3,2022-11-21
22631,Fund 70,5,3,1,3,1996-08-03
22632,Fund 83,1,2,3,5,2022-10-22
22633,Fund 76,7,5,4,3,2013-09-08
22634,Fund 154,8,3,2,1,2021-10-21
22635,Fund 58,3,4,3,5,2016-01-12
22636,Fund 171,1,3,1,4,2012-05-27
22637,Fund 69,4,4,4,3,2016-03-09
22638,Fund 197,5,4,3,4,2002-07-10
22639,Fund 143,7,6,1,1,1990-11-05
22640,Fund 54,5,4,2,2,2012-11-02
22641,Fund 51,8,1,4,2,1999-08-24
22642,Fund 185,1,3,1,3,2014-10-12
22643,Fund 5,3,2,1,2,2005-09-07
22644,Fund 39,3,2,1,5,2005-06-04
22645,Fund 109,1,1,3,3,1994-07-04
22646,Fund 120,4,4,1,3,2015-10-12
22647,Fund 102,7,2,4,1,2004-05-22
22648,Fund 43,6,5,1,1,1996-06-21
22649,Fund 30,7,4,4,4,1997-03-07
22650,Fund 121,1,2,4,4,2018-05-07
22651,Fund 184,5,5,2,3,1996-12-14
22652,Fund 45,6,1,4,4,2019-12-19
22653,Fund 65,5,1,1,3,2012-05-17
22654,Fund 60,1,2,4,3,2003-11-18
22655,Fund 170,5,5,4,5,2018-04-19
22656,Fund 135,3,3,4,1,2016-08-22
22657,Fund 177,1,5,1,5,1992-05-19
22658,Fund 1,8,1,1,3,2021-07-25
22659,Fund 191,3,4,1,2,2019-10-09
22660,Fund 61,2,5,4,2,2005-04-26
22661,Fund 48,7,5,2,1,2009-05-27
22662,Fund 57,3,1,4,4,1996-02-02
22663,Fund 140,2,2,3,3,2009-01-18
22664,Fund 142,2,5,4,1,1992-10-22
22665,Fund 123,4,1,1,5,2011-05-09
22666,Fund 7,2,2,4,5,2007-01-12
22667,Fund 175,4,6,1,4,2009-07-15
22668,Fund 103,7,1,1,1,2015-12-06
22669,Fund 69,2,6,3,4,1991-08-16
22670,Fund 67,2,4,3,4,2006-03-16
22671,Fund 181,5,3,4,1,2007-07-15
22672,Fund 173,4,6,1,5,2011-07-12
22673,Fund 192,6,4,3,2,2021-05-11
22674,Fund 44,2,4,1,1,2014-07-01
22675,Fund 101,5,4,4,3,2022-02-15
22676,Fund 132,4,4,3,4,2015-09-17
22677,Fund 83,1,2,2,1,1998-02-07
22678,Fund 12,6,2,1,4,2021-06-12
22679,Fund 152,1,6,3,1,2013-11-21
22680,Fund 6,4,3,1,3,2018-01-14
22681,Fund 188,4,3,1,5,1992-03-04
22682,Fund 19,7,3,2,5,2021-01-04
22683,Fund 14,7,4,4,2,2021-07-27
22684,Fund 68,8,2,4,3,2004-09-21
22685,Fund 56,6,2,3,5,2004-02-15
22686,Fund 35,4,2,4,4,2005-06-13
22687,Fund 75,8,2,1,1,1999-08-28
22688,Fund 118,5,2,2,3,2008-05-03
22689,Fund 82,1,4,3,1,2005-01-24
22690,Fund 52,5,3,4,1,1994-02-26
22691,Fund 25,5,5,4,3,2000-01-08
22692,Fund 52,4,4,1,2,2014-07-22
22693,Fund 27,4,2,4,2,1999-05-17
22694,Fund 104,8,6,2,3,1996-08-03
22695,Fund 2,8,5,1,5,2016-11-02
22696,Fund 29,2,4,3,5,2021-07-27
22697,Fund 121,7,3,3,3,2014-02-24
22698,Fund 166,8,4,1,4,2006-08-18
22699,Fund 46,5,2,2,4,2000-09-23
22700,Fund 174,3,1,3,4,2018-03-13
22701,Fund 79,2,5,2,2,1990-09-05
22702,Fund 116,3,6,1,1,2001-03-23
22703,Fund 59,4,1,1,1,1998-01-12
22704,Fund 190,8,5,1,4,2002-04-28
22705,Fund 89,6,3,3,5,1994-02-17
22706,Fund 3,1,3,3,5,1994-01-09
22707,Fund 72,4,6,3,2,2010-06-01
22708,Fund 120,5,5,1,4,2010-03-02
22709,Fund 148,1,3,3,3,2004-12-27
22710,Fund 82,4,4,1,2,2016-12-05
22711,Fund 66,2,3,3,5,1994-11-12
22712,Fund 18,7,4,4,3,2020-09-02
22713,Fund 164,2,1,3,3,1991-04-20
22714,Fund 146,7,3,2,3,1992-01-10
22715,Fund 50,1,2,4,2,2013-04-21
22716,Fund 105,6,1,2,3,2004-08-28
22717,Fund 110,1,6,4,5,2012-09-14
22718,Fund 135,5,3,4,3,2007-02-04
22719,Fund 184,8,2,1,3,2007-06-25
22720,Fund 80,6,2,1,5,2007-04-08
22721,Fund 63,8,4,1,5,1990-08-03
22722,Fund 7,1,6,4,5,1998-04-07
22723,Fund 60,2,1,1,2,2009-05-08
22724,Fund 140,5,6,2,1,1998-05-16
22725,Fund 86,3,1,4,4,1999-08-23
22726,Fund 187,7,4,4,3,1992-03-01
22727,Fund 1,6,4,3,4,2002-05-05
22728,Fund 170,8,3,2,5,1992-01-07
22729,Fund 16,8,6,1,3,2017-02-18
22730,Fund 99,7,1,2,1,2021-08-01
22731,Fund 120,2,4,3,2,1998-01-28
22732,Fund 153,4,6,4,4,2004-02-09
22733,Fund 16,2,3,3,4,1996-02-17
22734,Fund 29,8,2,1,4,2022-09-05
22735,Fund 94,7,3,3,4,2007-08-03
22736,Fund 71,7,2,1,3,1995-07-07
22737,Fund 96,8,2,4,1,2000-05-03
22738,Fund 133,5,1,3,1,2001-05-01
22739,Fund 18,6,5,1,5,2012-01-09
22740,Fund 75,1,1,4,2,2001-07-01
22741,Fund 79,6,3,1,4,1998-03-24
22742,Fund 64,1,3,4,3,1994-06-03
22743,Fund 71,4,4,4,1,2010-02-21
22744,Fund 77,5,1,3,3,1999-08-25
22745,Fund 99,4,6,2,1,1998-10-02
22746,Fund 1,1,3,2,3,1994-10-23
22747,Fund 33,7,6,2,4,2006-08-06
22748,Fund 141,8,1,4,1,2006-03-19
22749,Fund 142,2,6,3,4,2002-12-08
22750,Fund 78,2,3,4,1,1992-05-13
22751,Fund 179,5,6,1,1,1990-06-11
22752,Fund 141,1,3,4,1,2022-11-12
22753,Fund 125,2,5,1,5,1990-11-24
22754,Fund 173,2,4,3,1,2009-11-21
22755,Fund 42,3,3,4,5,2015-12-22
22756,Fund 182,3,4,4,3,1996-09-06
22757,Fund 2,1,2,1,2,1998-04-20
22758,Fund 28,2,5,4,3,2007-01-15
22759,Fund 153,8,1,4,3,1997-03-01
22760,Fund 72,5,2,1,3,1991-03-17
22761,Fund 37,3,2,3,5,1999-12-06
22762,Fund 76,8,2,1,4,1993-09-17
22763,Fund 54,4,1,2,5,1996-05-18
22764,Fund 36,2,6,2,3,2001-03-02
22765,Fund 31,3,3,4,5,2009-07-04
22766,Fund 41,6,3,3,5,2011-05-06
22767,Fund 15,4,3,1,5,1994-09-26
22768,Fund 4,7,2,4,2,2020-11-18
22769,Fund 18,1,2,3,1,2013-02-13
22770,Fund 153,6,5,3,2,2016-09-12
22771,Fund 44,4,3,2,5,1992-11-26
22772,Fund 94,4,1,3,5,1994-11-05
22773,Fund 163,8,5,2,4,1997-02-28
22774,Fund 48,8,1,4,3,2005-08-25
22775,Fund 62,8,4,1,3,2020-10-04
22776,Fund 42,4,5,2,1,2004-11-02
22777,Fund 44,6,2,3,2,2007-08-18
22778,Fund 140,6,6,2,2,1991-08-12
22779,Fund 126,3,5,2,1,2021-12-24
22780,Fund 99,4,1,2,2,2012-06-13
22781,Fund 156,8,1,4,2,2016-11-05
22782,Fund 114,2,6,2,2,1997-02-01
22783,Fund 159,4,6,4,4,2013-10-06
22784,Fund 47,4,4,2,1,2020-05-19
22785,Fund 185,1,6,2,3,2022-12-22
22786,Fund 162,4,5,2,5,2005-05-19
22787,Fund 138,3,3,3,2,2005-10-15
22788,Fund 119,3,1,2,3,2019-12-14
22789,Fund 51,3,5,4,2,2008-11-10
22790,Fund 157,5,1,2,4,2006-05-07
22791,Fund 70,4,5,3,3,2003-08-28
22792,Fund 24,5,6,3,1,2002-03-11
22793,Fund 186,2,3,4,3,2010-05-06
22794,Fund 120,8,1,1,1,2019-04-22
22795,Fund 129,7,3,2,3,2002-09-16
22796,Fund 169,1,2,1,1,2006-02-10
22797,Fund 117,7,1,1,2,2011-08-17
22798,Fund 188,8,2,3,4,1999-10-25
22799,Fund 111,7,5,1,2,2004-04-05
22800,Fund 196,2,2,1,4,1996-04-16
22801,Fund 108,7,5,1,5,2009-02-25
22802,Fund 178,3,3,1,4,2003-09-12
22803,Fund 44,8,6,1,4,1994-05-16
22804,Fund 190,7,5,4,3,2016-04-13
22805,Fund 27,3,2,2,2,2013-12-23
22806,Fund 91,1,1,2,5,2001-08-25
22807,Fund 26,5,3,4,1,2015-01-03
22808,Fund 50,3,4,3,1,2009-11-04
22809,Fund 172,2,1,3,4,1991-09-03
22810,Fund 115,5,5,2,4,2012-01-02
22811,Fund 136,6,4,3,2,2021-05-19
22812,Fund 169,7,6,1,2,2018-10-23
22813,Fund 4,4,6,3,2,2016-06-27
22814,Fund 3,1,2,2,2,2012-08-07
22815,Fund 197,6,1,1,4,2002-12-16
22816,Fund 190,8,3,3,5,1996-02-07
22817,Fund 161,3,6,2,1,2007-02-25
22818,Fund 16,7,5,1,3,2010-11-24
22819,Fund 37,5,4,1,2,2009-04-10
22820,Fund 159,4,1,1,3,2011-02-20
22821,Fund 165,2,1,3,1,2019-05-19
22822,Fund 10,6,4,3,5,2000-08-03
22823,Fund 174,6,3,2,2,1996-05-28
22824,Fund 88,4,3,1,4,1990-06-24
22825,Fund 94,6,4,2,1,1995-04-15
22826,Fund 172,3,1,3,2,1997-12-14
22827,Fund 177,6,1,3,3,2009-06-11
22828,Fund 77,1,5,1,5,2011-12-15
22829,Fund 82,6,2,2,5,2004-11-20
22830,Fund 139,6,2,4,2,2007-10-20
22831,Fund 99,6,1,2,5,2008-06-28
22832,Fund 116,1,6,4,1,1997-12-08
22833,Fund 93,2,6,4,1,1991-02-03
22834,Fund 52,3,2,4,2,2014-01-02
22835,Fund 67,5,3,2,1,2012-10-17
22836,Fund 152,8,3,3,4,2001-02-16
22837,Fund 179,7,6,1,1,2015-09-09
22838,Fund 142,7,3,1,1,2016-10-13
22839,Fund 156,2,5,2,2,2017-10-03
22840,Fund 3,1,3,1,3,2008-10-20
22841,Fund 51,7,5,1,2,1993-06-18
22842,Fund 174,4,4,1,2,2014-09-28
22843,Fund 78,2,3,3,3,2022-06-16
22844,Fund 156,2,6,2,4,2010-02-24
22845,Fund 31,8,6,2,5,2008-04-03
22846,Fund 146,8,6,1,5,1999-04-05
22847,Fund 193,7,5,1,5,2016-12-28
22848,Fund 65,4,2,4,4,2015-12-18
22849,Fund 155,7,2,4,1,2016-08-16
22850,Fund 14,8,4,1,4,1999-12-28
22851,Fund 123,5,4,4,4,2011-03-14
22852,Fund 73,1,2,1,1,2021-11-26
22853,Fund 152,1,5,1,2,2008-06-10
22854,Fund 21,4,2,1,3,2017-11-26
22855,Fund 87,6,4,2,2,2014-02-26
22856,Fund 106,4,5,4,1,2013-08-27
22857,Fund 108,6,4,3,1,2016-03-07
22858,Fund 178,5,1,4,5,2019-10-17
22859,Fund 82,7,1,4,1,2009-03-17
22860,Fund 57,1,1,1,2,1996-01-09
22861,Fund 110,3,2,1,5,2015-05-01
22862,Fund 112,2,6,1,4,2009-07-21
22863,Fund 42,5,6,3,4,2020-03-17
22864,Fund 168,1,2,2,1,2012-11-03
22865,Fund 19,6,6,4,5,2013-05-03
22866,Fund 174,3,6,1,3,1999-03-24
22867,Fund 92,1,3,1,4,2009-11-09
22868,Fund 26,4,5,4,1,1999-10-13
22869,Fund 192,7,2,3,2,2016-10-06
22870,Fund 94,4,6,1,5,2011-08-27
22871,Fund 192,3,6,4,2,2020-05-11
22872,Fund 146,3,5,1,1,2013-06-07
22873,Fund 63,6,6,4,3,2000-01-24
22874,Fund 84,8,3,1,1,2022-03-27
22875,Fund 15,5,3,3,3,1990-08-28
22876,Fund 38,6,4,3,2,2008-09-27
22877,Fund 60,2,1,2,5,2019-11-16
22878,Fund 146,7,6,2,5,2018-05-27
22879,Fund 20,7,5,4,2,2012-01-18
22880,Fund 143,3,2,2,4,2010-09-01
22881,Fund 148,5,6,3,1,2010-05-25
22882,Fund 6,2,4,1,1,2001-06-11
22883,Fund 66,4,4,2,4,1998-10-23
22884,Fund 41,7,2,1,3,1992-08-15
22885,Fund 174,8,3,1,1,2002-07-04
22886,Fund 42,4,4,1,4,1994-09-11
22887,Fund 51,4,3,3,5,2004-09-11
22888,Fund 189,2,5,4,2,2005-01-17
22889,Fund 35,4,2,2,4,2014-04-18
22890,Fund 15,8,1,3,2,1996-02-13
22891,Fund 179,2,5,4,4,2014-05-15
22892,Fund 173,2,1,1,5,1990-02-28
22893,Fund 121,5,6,2,1,1992-11-18
22894,Fund 32,7,5,2,5,2007-05-26
22895,Fund 68,7,1,2,4,2020-06-23
22896,Fund 19,1,1,1,3,1998-01-10
22897,Fund 160,6,3,4,4,2006-04-03
22898,Fund 90,7,6,4,5,2014-04-26
22899,Fund 21,7,2,2,5,2011-04-18
22900,Fund 123,8,1,3,3,2004-04-05
22901,Fund 65,4,6,4,3,1991-01-14
22902,Fund 115,1,5,1,1,2007-07-09
22903,Fund 188,1,5,3,4,2003-10-16
22904,Fund 95,6,2,1,3,2010-02-16
22905,Fund 197,3,1,3,3,2019-07-28
22906,Fund 1,4,5,3,3,2012-12-05
22907,Fund 149,5,5,4,4,1995-07-27
22908,Fund 133,2,4,2,4,2020-08-06
22909,Fund 96,7,1,3,1,2000-08-15
